timestamp,scenario,id,name,lat,lng,zone,slope_deg,altitude_m,rainfall_mm_hr,river_level_m,soil_saturation,historical_incident_density,population_exposure,registered_population,tourist_population,elderly_fraction,children_fraction
2025-07-15T09:15:00,normal,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,0.25,0.54,0.1226,5.0,0.63,3000,150,0.13,0.21
2025-07-15T09:15:00,normal,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,2.24,0.51,0.1917,9.2,0.46,2200,100,0.18,0.23
2025-07-15T09:30:00,normal,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,4.02,0.68,0.0,2.1,0.05,200,50,0.08,0.15
2025-07-15T09:30:00,normal,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,1.19,0.5,0.04,3.0,0.09,350,100,0.1,0.18
2025-07-15T09:30:00,normal,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,0,0.5,0.0,4.5,0.03,120,30,0.12,0.2
2025-07-15T09:30:00,normal,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,3.04,0.63,0.041,1.8,0.072,280,80,0.09,0.16
2025-07-15T09:30:00,normal,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,0,0.49,0.0887,5.2,0.46,1800,500,0.12,0.22
2025-07-15T09:30:00,normal,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,0.8,0.51,0.1133,6.1,0.56,2500,300,0.14,0.2
2025-07-15T09:30:00,normal,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,1.33,0.53,0.0991,7.3,0.22,900,200,0.11,0.19
2025-07-15T09:30:00,normal,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,3.77,0.58,0.1137,3.8,0.52,600,2000,0.06,0.1
2025-07-15T09:30:00,normal,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,4.35,0.53,0.1136,8.0,0.92,4200,400,0.15,0.25
2025-07-15T09:30:00,normal,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,2.62,0.59,0.1638,6.5,1.15,5500,250,0.16,0.24
2025-07-15T09:30:00,normal,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,0.26,0.57,0.1425,5.0,0.63,3000,150,0.13,0.21
2025-07-15T09:30:00,normal,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,3.81,0.58,0.1915,9.2,0.46,2200,100,0.18,0.23
2025-07-15T09:45:00,normal,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,0.93,0.55,0.0041,2.1,0.05,200,50,0.08,0.15
2025-07-15T09:45:00,normal,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,1.06,0.64,0.034,3.0,0.09,350,100,0.1,0.18
2025-07-15T09:45:00,normal,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,3.65,0.7,0.0,4.5,0.03,120,30,0.12,0.2
2025-07-15T09:45:00,normal,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,1.09,0.49,0.0125,1.8,0.072,280,80,0.09,0.16
2025-07-15T09:45:00,normal,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,0,0.52,0.083,5.2,0.46,1800,500,0.12,0.22
2025-07-15T09:45:00,normal,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,4.94,0.51,0.1314,6.1,0.56,2500,300,0.14,0.2
2025-07-15T09:45:00,normal,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,3.25,0.53,0.0405,7.3,0.22,900,200,0.11,0.19
2025-07-15T09:45:00,normal,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,3.13,0.58,0.1048,3.8,0.52,600,2000,0.06,0.1
2025-07-15T09:45:00,normal,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,1.79,0.56,0.1471,8.0,0.92,4200,400,0.15,0.25
2025-07-15T09:45:00,normal,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,5.65,0.54,0.1806,6.5,1.15,5500,250,0.16,0.24
2025-07-15T09:45:00,normal,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,0.19,0.58,0.1236,5.0,0.63,3000,150,0.13,0.21
2025-07-15T09:45:00,normal,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,0,0.51,0.1764,9.2,0.46,2200,100,0.18,0.23
2025-07-15T10:00:00,normal,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,3.64,0.61,0.0417,2.1,0.05,200,50,0.08,0.15
2025-07-15T10:00:00,normal,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,2.44,0.56,0.0127,3.0,0.09,350,100,0.1,0.18
2025-07-15T10:00:00,normal,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,3.73,0.6,0.0163,4.5,0.03,120,30,0.12,0.2
2025-07-15T10:00:00,normal,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,4.71,0.68,0.0913,1.8,0.072,280,80,0.09,0.16
2025-07-15T10:00:00,normal,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,6.23,0.47,0.0932,5.2,0.46,1800,500,0.12,0.22
2025-07-15T10:00:00,normal,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,0,0.56,0.1399,6.1,0.56,2500,300,0.14,0.2
2025-07-15T10:00:00,normal,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,2.37,0.48,0.0877,7.3,0.22,900,200,0.11,0.19
2025-07-15T10:00:00,normal,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,7.37,0.53,0.1497,3.8,0.52,600,2000,0.06,0.1
2025-07-15T10:00:00,normal,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,3.19,0.56,0.1692,8.0,0.92,4200,400,0.15,0.25
2025-07-15T10:00:00,normal,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,0.15,0.64,0.1699,6.5,1.15,5500,250,0.16,0.24
2025-07-15T10:00:00,normal,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,4.43,0.53,0.1851,5.0,0.63,3000,150,0.13,0.21
2025-07-15T10:00:00,normal,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,0,0.55,0.1725,9.2,0.46,2200,100,0.18,0.23
2025-07-15T10:15:00,normal,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,0.33,0.5,0.0416,2.1,0.05,200,50,0.08,0.15
2025-07-15T10:15:00,normal,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,2.86,0.52,0.0133,3.0,0.09,350,100,0.1,0.18
2025-07-15T10:15:00,normal,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,5.36,0.64,0.0075,4.5,0.03,120,30,0.12,0.2
2025-07-15T10:15:00,normal,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,1.12,0.62,0.0467,1.8,0.072,280,80,0.09,0.16
2025-07-15T10:15:00,normal,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,2.58,0.55,0.0677,5.2,0.46,1800,500,0.12,0.22
2025-07-15T10:15:00,normal,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,2.55,0.56,0.0637,6.1,0.56,2500,300,0.14,0.2
2025-07-15T10:15:00,normal,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,2.63,0.66,0.0968,7.3,0.22,900,200,0.11,0.19
2025-07-15T10:15:00,normal,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,5.35,0.5,0.1357,3.8,0.52,600,2000,0.06,0.1
2025-07-15T10:15:00,normal,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,7.31,0.55,0.1731,8.0,0.92,4200,400,0.15,0.25
2025-07-15T10:15:00,normal,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,2.12,0.54,0.1703,6.5,1.15,5500,250,0.16,0.24
2025-07-15T10:15:00,normal,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,1.02,0.55,0.1321,5.0,0.63,3000,150,0.13,0.21
2025-07-15T10:15:00,normal,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,1.08,0.55,0.164,9.2,0.46,2200,100,0.18,0.23
2025-07-15T10:30:00,normal,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,5.1,0.74,0.0,2.1,0.05,200,50,0.08,0.15
2025-07-15T10:30:00,normal,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,4.59,0.65,0.0,3.0,0.09,350,100,0.1,0.18
2025-07-15T10:30:00,normal,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,1.35,0.51,0.0,4.5,0.03,120,30,0.12,0.2
2025-07-15T10:30:00,normal,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,0,0.55,0.085,1.8,0.072,280,80,0.09,0.16
2025-07-15T10:30:00,normal,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,4.29,0.49,0.1173,5.2,0.46,1800,500,0.12,0.22
2025-07-15T10:30:00,normal,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,0.7,0.48,0.1219,6.1,0.56,2500,300,0.14,0.2
2025-07-15T10:30:00,normal,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,3.17,0.53,0.0797,7.3,0.22,900,200,0.11,0.19
2025-07-15T10:30:00,normal,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,3.17,0.52,0.1434,3.8,0.52,600,2000,0.06,0.1
2025-07-15T10:30:00,normal,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,3.54,0.55,0.139,8.0,0.92,4200,400,0.15,0.25
2025-07-15T10:30:00,normal,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,2.41,0.53,0.161,6.5,1.15,5500,250,0.16,0.24
2025-07-15T10:30:00,normal,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,0,0.51,0.1585,5.0,0.63,3000,150,0.13,0.21
2025-07-15T10:30:00,normal,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,0.18,0.48,0.1965,9.2,0.46,2200,100,0.18,0.23
2025-07-15T10:45:00,normal,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,0,0.44,0.0221,2.1,0.05,200,50,0.08,0.15
2025-07-15T10:45:00,normal,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,4.22,0.73,0.0,3.0,0.09,350,100,0.1,0.18
2025-07-15T10:45:00,normal,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,1.13,0.52,0.0,4.5,0.03,120,30,0.12,0.2
2025-07-15T10:45:00,normal,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,1.51,0.61,0.0538,1.8,0.072,280,80,0.09,0.16
2025-07-15T10:45:00,normal,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,0.82,0.56,0.0955,5.2,0.46,1800,500,0.12,0.22
2025-07-15T10:45:00,normal,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,0.48,0.48,0.1176,6.1,0.56,2500,300,0.14,0.2
2025-07-15T10:45:00,normal,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,0,0.59,0.0899,7.3,0.22,900,200,0.11,0.19
2025-07-15T10:45:00,normal,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,0.22,0.58,0.126,3.8,0.52,600,2000,0.06,0.1
2025-07-15T10:45:00,normal,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,0,0.54,0.1344,8.0,0.92,4200,400,0.15,0.25
2025-07-15T10:45:00,normal,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,0,0.44,0.1682,6.5,1.15,5500,250,0.16,0.24
2025-07-15T10:45:00,normal,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,2.47,0.54,0.1569,5.0,0.63,3000,150,0.13,0.21
2025-07-15T10:45:00,normal,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,2.38,0.57,0.2154,9.2,0.46,2200,100,0.18,0.23
2025-07-15T11:00:00,normal,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,0,0.5,0.0,2.1,0.05,200,50,0.08,0.15
2025-07-15T11:00:00,normal,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,1.23,0.55,0.0142,3.0,0.09,350,100,0.1,0.18
2025-07-15T11:00:00,normal,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,0,0.43,0.0,4.5,0.03,120,30,0.12,0.2
2025-07-15T11:00:00,normal,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,0,0.45,0.023,1.8,0.072,280,80,0.09,0.16
2025-07-15T11:00:00,normal,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,2.27,0.72,0.0778,5.2,0.46,1800,500,0.12,0.22
2025-07-15T11:00:00,normal,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,1.15,0.54,0.1171,6.1,0.56,2500,300,0.14,0.2
2025-07-15T11:00:00,normal,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,1.56,0.6,0.0682,7.3,0.22,900,200,0.11,0.19
2025-07-15T11:00:00,normal,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,5.28,0.64,0.1389,3.8,0.52,600,2000,0.06,0.1
2025-07-15T11:00:00,normal,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,0,0.64,0.1493,8.0,0.92,4200,400,0.15,0.25
2025-07-15T11:00:00,normal,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,0,0.58,0.1962,6.5,1.15,5500,250,0.16,0.24
2025-07-15T11:00:00,normal,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,0,0.6,0.1526,5.0,0.63,3000,150,0.13,0.21
2025-07-15T11:00:00,normal,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,1.36,0.51,0.1477,9.2,0.46,2200,100,0.18,0.23
2025-07-15T11:15:00,normal,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,1.95,0.58,0.0283,2.1,0.05,200,50,0.08,0.15
2025-07-15T11:15:00,normal,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,0,0.53,0.0326,3.0,0.09,350,100,0.1,0.18
2025-07-15T11:15:00,normal,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,3.22,0.67,0.0213,4.5,0.03,120,30,0.12,0.2
2025-07-15T11:15:00,normal,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,3.02,0.52,0.0577,1.8,0.072,280,80,0.09,0.16
2025-07-15T11:15:00,normal,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,2.61,0.57,0.102,5.2,0.46,1800,500,0.12,0.22
2025-07-15T11:15:00,normal,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,0,0.6,0.0884,6.1,0.56,2500,300,0.14,0.2
2025-07-15T11:15:00,normal,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,1.67,0.56,0.0937,7.3,0.22,900,200,0.11,0.19
2025-07-15T11:15:00,normal,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,1.81,0.52,0.1492,3.8,0.52,600,2000,0.06,0.1
2025-07-15T11:15:00,normal,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,1.42,0.52,0.145,8.0,0.92,4200,400,0.15,0.25
2025-07-15T11:15:00,normal,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,0.61,0.51,0.1663,6.5,1.15,5500,250,0.16,0.24
2025-07-15T11:15:00,normal,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,3.74,0.53,0.1333,5.0,0.63,3000,150,0.13,0.21
2025-07-15T11:15:00,normal,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,0.35,0.55,0.205,9.2,0.46,2200,100,0.18,0.23
2025-07-15T11:30:00,normal,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,0.67,0.57,0.0173,2.1,0.05,200,50,0.08,0.15
2025-07-15T11:30:00,normal,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,3.8,0.61,0.0577,3.0,0.09,350,100,0.1,0.18
2025-07-15T11:30:00,normal,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,6.46,0.73,0.0553,4.5,0.03,120,30,0.12,0.2
2025-07-15T11:30:00,normal,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,2.75,0.67,0.0873,1.8,0.072,280,80,0.09,0.16
2025-07-15T11:30:00,normal,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,1.99,0.5,0.0876,5.2,0.46,1800,500,0.12,0.22
2025-07-15T11:30:00,normal,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,0.34,0.47,0.0927,6.1,0.56,2500,300,0.14,0.2
2025-07-15T11:30:00,normal,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,1.5,0.53,0.0788,7.3,0.22,900,200,0.11,0.19
2025-07-15T11:30:00,normal,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,6.13,0.56,0.1234,3.8,0.52,600,2000,0.06,0.1
2025-07-15T11:30:00,normal,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,1.69,0.59,0.1541,8.0,0.92,4200,400,0.15,0.25
2025-07-15T11:30:00,normal,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,0,0.57,0.1676,6.5,1.15,5500,250,0.16,0.24
2025-07-15T11:30:00,normal,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,3.11,0.69,0.1551,5.0,0.63,3000,150,0.13,0.21
2025-07-15T11:30:00,normal,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,0.85,0.52,0.1669,9.2,0.46,2200,100,0.18,0.23
2025-07-15T11:45:00,normal,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,0.46,0.59,0.0352,2.1,0.05,200,50,0.08,0.15
2025-07-15T11:45:00,normal,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,0.59,0.54,0.0101,3.0,0.09,350,100,0.1,0.18
2025-07-15T11:45:00,normal,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,0.63,0.53,0.0045,4.5,0.03,120,30,0.12,0.2
2025-07-15T11:45:00,normal,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,0,0.59,0.081,1.8,0.072,280,80,0.09,0.16
2025-07-15T11:45:00,normal,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,0.22,0.52,0.0829,5.2,0.46,1800,500,0.12,0.22
2025-07-15T11:45:00,normal,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,2.11,0.6,0.1295,6.1,0.56,2500,300,0.14,0.2
2025-07-15T11:45:00,normal,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,1.09,0.44,0.0623,7.3,0.22,900,200,0.11,0.19
2025-07-15T11:45:00,normal,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,0,0.59,0.1243,3.8,0.52,600,2000,0.06,0.1
2025-07-15T11:45:00,normal,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,0,0.57,0.1545,8.0,0.92,4200,400,0.15,0.25
2025-07-15T11:45:00,normal,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,3.39,0.55,0.2207,6.5,1.15,5500,250,0.16,0.24
2025-07-15T11:45:00,normal,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,0.03,0.61,0.161,5.0,0.63,3000,150,0.13,0.21
2025-07-15T11:45:00,normal,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,4.7,0.55,0.2008,9.2,0.46,2200,100,0.18,0.23
2025-07-15T14:00:00,heavy_rain,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,34.34,2.09,0.4294,2.1,0.05,200,50,0.08,0.15
2025-07-15T14:00:00,heavy_rain,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,34.26,2.09,0.4512,3.0,0.09,350,100,0.1,0.18
2025-07-15T14:00:00,heavy_rain,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,33.42,2.1,0.3869,4.5,0.03,120,30,0.12,0.2
2025-07-15T14:00:00,heavy_rain,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,34.54,1.97,0.4373,1.8,0.072,280,80,0.09,0.16
2025-07-15T14:00:00,heavy_rain,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,25.99,1.64,0.4685,5.2,0.46,1800,500,0.12,0.22
2025-07-15T14:00:00,heavy_rain,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,27.15,1.49,0.4924,6.1,0.56,2500,300,0.14,0.2
2025-07-15T14:00:00,heavy_rain,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,28.26,1.79,0.4727,7.3,0.22,900,200,0.11,0.19
2025-07-15T14:00:00,heavy_rain,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,26.16,1.51,0.5079,3.8,0.52,600,2000,0.06,0.1
2025-07-15T14:00:00,heavy_rain,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,21.9,1.35,0.5138,8.0,0.92,4200,400,0.15,0.25
2025-07-15T14:00:00,heavy_rain,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,19.96,1.25,0.5236,6.5,1.15,5500,250,0.16,0.24
2025-07-15T14:00:00,heavy_rain,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,19.13,1.23,0.5189,5.0,0.63,3000,150,0.13,0.21
2025-07-15T14:00:00,heavy_rain,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,19.01,1.28,0.518,9.2,0.46,2200,100,0.18,0.23
2025-07-15T14:15:00,heavy_rain,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,24.18,1.84,0.3901,2.1,0.05,200,50,0.08,0.15
2025-07-15T14:15:00,heavy_rain,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,25.17,1.85,0.3894,3.0,0.09,350,100,0.1,0.18
2025-07-15T14:15:00,heavy_rain,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,22.4,1.75,0.3132,4.5,0.03,120,30,0.12,0.2
2025-07-15T14:15:00,heavy_rain,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,24.3,1.71,0.4025,1.8,0.072,280,80,0.09,0.16
2025-07-15T14:15:00,heavy_rain,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,21.57,1.44,0.4434,5.2,0.46,1800,500,0.12,0.22
2025-07-15T14:15:00,heavy_rain,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,22.83,1.5,0.4915,6.1,0.56,2500,300,0.14,0.2
2025-07-15T14:15:00,heavy_rain,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,24.78,1.56,0.4279,7.3,0.22,900,200,0.11,0.19
2025-07-15T14:15:00,heavy_rain,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,19.7,1.4,0.4832,3.8,0.52,600,2000,0.06,0.1
2025-07-15T14:15:00,heavy_rain,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,14.28,1.15,0.4999,8.0,0.92,4200,400,0.15,0.25
2025-07-15T14:15:00,heavy_rain,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,17.65,1.34,0.5113,6.5,1.15,5500,250,0.16,0.24
2025-07-15T14:15:00,heavy_rain,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,15.44,1.28,0.4955,5.0,0.63,3000,150,0.13,0.21
2025-07-15T14:15:00,heavy_rain,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,15.65,1.28,0.5348,9.2,0.46,2200,100,0.18,0.23
2025-07-15T14:30:00,heavy_rain,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,33.69,2.25,0.4093,2.1,0.05,200,50,0.08,0.15
2025-07-15T14:30:00,heavy_rain,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,30.92,2.03,0.4538,3.0,0.09,350,100,0.1,0.18
2025-07-15T14:30:00,heavy_rain,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,29.41,2.03,0.3808,4.5,0.03,120,30,0.12,0.2
2025-07-15T14:30:00,heavy_rain,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,33.95,2.04,0.4388,1.8,0.072,280,80,0.09,0.16
2025-07-15T14:30:00,heavy_rain,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,23.11,1.5,0.4503,5.2,0.46,1800,500,0.12,0.22
2025-07-15T14:30:00,heavy_rain,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,23.73,1.63,0.4964,6.1,0.56,2500,300,0.14,0.2
2025-07-15T14:30:00,heavy_rain,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,27.74,1.79,0.4389,7.3,0.22,900,200,0.11,0.19
2025-07-15T14:30:00,heavy_rain,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,26.89,1.72,0.4825,3.8,0.52,600,2000,0.06,0.1
2025-07-15T14:30:00,heavy_rain,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,20.58,1.43,0.5073,8.0,0.92,4200,400,0.15,0.25
2025-07-15T14:30:00,heavy_rain,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,19.24,1.37,0.4769,6.5,1.15,5500,250,0.16,0.24
2025-07-15T14:30:00,heavy_rain,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,17.46,1.36,0.4724,5.0,0.63,3000,150,0.13,0.21
2025-07-15T14:30:00,heavy_rain,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,22.42,1.4,0.5551,9.2,0.46,2200,100,0.18,0.23
2025-07-15T14:45:00,heavy_rain,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,37.21,2.37,0.4401,2.1,0.05,200,50,0.08,0.15
2025-07-15T14:45:00,heavy_rain,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,33.12,2.19,0.4383,3.0,0.09,350,100,0.1,0.18
2025-07-15T14:45:00,heavy_rain,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,36.2,2.45,0.4113,4.5,0.03,120,30,0.12,0.2
2025-07-15T14:45:00,heavy_rain,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,33.34,2.12,0.4764,1.8,0.072,280,80,0.09,0.16
2025-07-15T14:45:00,heavy_rain,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,32.82,1.88,0.4747,5.2,0.46,1800,500,0.12,0.22
2025-07-15T14:45:00,heavy_rain,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,29.07,1.72,0.4842,6.1,0.56,2500,300,0.14,0.2
2025-07-15T14:45:00,heavy_rain,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,28.03,1.85,0.4676,7.3,0.22,900,200,0.11,0.19
